age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile
30,140000.0,63600.0,22000.0,284000,78000.0,54400,3,1,1,LUMP_SUM,HIGH,SHORT_TERM_GOAL,40.0,LOW
51,49000.0,30900.0,6700.0,674000,237000.0,11400,1,4,4,MONTHLY,HIGH,WEALTH_CREATION,84.0,HIGH
22,73000.0,53200.0,11400.0,318000,144000.0,8400,5,1,4,MONTHLY,LOW,WEALTH_CREATION,69.0,HIGH
49,58000.0,30400.0,21900.0,858000,241000.0,5700,15,1,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,73.0,HIGH
27,57000.0,32800.0,20300.0,893000,440000.0,3900,8,2,3,MONTHLY,HIGH,TAX_SAVING,50.0,HIGH
27,41000.0,27600.0,0.0,881000,144000.0,16200,7,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,86.0,HIGH
52,26000.0,15200.0,5700.0,477000,54000.0,5100,15,3,3,MONTHLY,MEDIUM,TAX_SAVING,79.0,HIGH
41,26000.0,17000.0,4800.0,1185000,365000.0,4200,16,1,5,RARELY,LOW,TAX_SAVING,74.0,HIGH
39,103000.0,58900.0,28200.0,1660000,79000.0,15900,3,5,3,MONTHLY,LOW,WEALTH_CREATION,90.0,HIGH
48,81000.0,35400.0,29900.0,667000,135000.0,15700,19,2,1,MONTHLY,MEDIUM,RETIREMENT,33.0,HIGH
26,20000.0,18400.0,0.0,125000,81000.0,10500,15,1,1,MONTHLY,HIGH,RETIREMENT,35.0,LOW
42,20000.0,12100.0,7500.0,221000,108000.0,400,15,3,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,68.0,HIGH
38,49000.0,29800.0,1000.0,391000,98000.0,18200,16,3,2,MONTHLY,MEDIUM,EMERGENCY_FUND,56.0,MEDIUM
43,37000.0,29600.0,300.0,858000,136000.0,7100,15,2,2,QUARTERLY,HIGH,WEALTH_CREATION,41.0,HIGH
48,89000.0,53500.0,17200.0,1631000,811000.0,18300,8,3,2,LUMP_SUM,MEDIUM,WEALTH_CREATION,71.0,HIGH
59,162000.0,94300.0,25100.0,1173000,184000.0,42600,3,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,73.0,MEDIUM
49,41000.0,23500.0,9300.0,429000,323000.0,8200,11,1,1,MONTHLY,LOW,WEALTH_CREATION,49.0,HIGH
52,63000.0,39600.0,0.0,842000,284000.0,31000,1,5,3,MONTHLY,HIGH,WEALTH_CREATION,92.0,MEDIUM
39,78000.0,60200.0,13600.0,724000,366000.0,4200,12,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,70.0,HIGH
49,52000.0,28900.0,2300.0,804000,45000.0,20800,18,2,2,LUMP_SUM,LOW,TAX_SAVING,76.0,HIGH
27,62000.0,23000.0,36300.0,852000,368000.0,2700,22,2,1,RARELY,HIGH,EMERGENCY_FUND,26.0,HIGH
28,27000.0,14500.0,9000.0,331000,173000.0,3500,17,1,1,RARELY,HIGH,TAX_SAVING,24.0,HIGH
51,83000.0,41100.0,29200.0,364000,5000.0,12700,2,2,4,QUARTERLY,LOW,EMERGENCY_FUND,70.0,MEDIUM
33,43000.0,21900.0,2900.0,456000,121000.0,18200,9,1,1,QUARTERLY,LOW,WEALTH_CREATION,38.0,MEDIUM
47,27000.0,13300.0,10800.0,189000,52000.0,2900,12,3,5,MONTHLY,LOW,TAX_SAVING,100.0,HIGH
50,63000.0,41000.0,13700.0,1032000,58000.0,8300,24,2,4,MONTHLY,HIGH,EMERGENCY_FUND,67.0,HIGH
58,126000.0,115900.0,0.0,5373000,818000.0,43200,12,2,2,MONTHLY,LOW,SHORT_TERM_GOAL,75.0,HIGH
31,255000.0,164100.0,60800.0,6132000,3240000.0,30100,4,5,3,LUMP_SUM,HIGH,WEALTH_CREATION,89.0,HIGH
24,77000.0,45100.0,7700.0,1486000,674000.0,24200,9,3,4,LUMP_SUM,HIGH,EMERGENCY_FUND,72.0,HIGH
41,54000.0,18800.0,10200.0,654000,41000.0,25000,5,3,4,RARELY,HIGH,SHORT_TERM_GOAL,81.0,MEDIUM
50,34000.0,27000.0,4000.0,180000,43000.0,3000,1,1,1,RARELY,HIGH,RETIREMENT,47.0,LOW
62,81000.0,64800.0,2500.0,771000,261000.0,13700,7,1,5,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,76.0,MEDIUM
63,92000.0,84600.0,0.0,2705000,613000.0,24300,1,4,4,RARELY,HIGH,WEALTH_CREATION,91.0,HIGH
53,38000.0,22100.0,12200.0,466000,148000.0,3700,13,4,1,QUARTERLY,MEDIUM,RETIREMENT,72.0,HIGH
26,43000.0,29500.0,0.0,1932000,356000.0,19600,1,3,2,LUMP_SUM,MEDIUM,RETIREMENT,74.0,HIGH
40,98000.0,61800.0,0.0,581000,37000.0,39500,23,1,5,LUMP_SUM,LOW,RETIREMENT,83.0,HIGH
56,60000.0,42700.0,2900.0,868000,188000.0,14400,11,3,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,53.0,HIGH
22,40000.0,19700.0,7600.0,662000,335000.0,12700,17,1,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,41.0,HIGH
54,76000.0,53000.0,0.0,886000,337000.0,34500,2,1,2,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,59.0,LOW
53,47000.0,33600.0,0.0,740000,382000.0,18800,6,3,4,QUARTERLY,HIGH,WEALTH_CREATION,71.0,HIGH
28,42000.0,28500.0,11900.0,85000,61000.0,1600,4,1,3,LUMP_SUM,HIGH,SHORT_TERM_GOAL,50.0,LOW
32,78000.0,71700.0,0.0,879000,409000.0,7800,15,3,3,LUMP_SUM,HIGH,WEALTH_CREATION,63.0,HIGH
27,124000.0,72800.0,25900.0,1279000,342000.0,25300,8,2,2,MONTHLY,HIGH,WEALTH_CREATION,47.0,MEDIUM
50,75000.0,46900.0,0.0,1097000,120000.0,28200,7,3,1,MONTHLY,MEDIUM,TAX_SAVING,78.0,HIGH
31,45000.0,31500.0,0.0,978000,502000.0,21600,10,2,3,MONTHLY,HIGH,WEALTH_CREATION,59.0,HIGH
61,248000.0,200200.0,0.0,2808000,800000.0,69600,8,2,2,QUARTERLY,MEDIUM,RETIREMENT,62.0,MEDIUM
22,30000.0,15400.0,4900.0,621000,55000.0,9700,11,3,3,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,78.0,HIGH
52,75000.0,45900.0,3300.0,1346000,237000.0,25800,10,2,2,RARELY,MEDIUM,WEALTH_CREATION,50.0,HIGH
40,175000.0,130300.0,29100.0,3520000,584000.0,15600,8,3,2,QUARTERLY,MEDIUM,RETIREMENT,69.0,HIGH
25,132000.0,82600.0,26900.0,467000,74000.0,22500,8,1,4,LUMP_SUM,MEDIUM,EMERGENCY_FUND,51.0,LOW
33,59000.0,22500.0,24700.0,237000,75000.0,11800,16,4,5,LUMP_SUM,LOW,WEALTH_CREATION,98.0,HIGH
64,36000.0,23300.0,9000.0,221000,8000.0,3700,24,2,5,MONTHLY,MEDIUM,WEALTH_CREATION,83.0,HIGH
56,154000.0,141600.0,7300.0,1842000,965000.0,5100,13,4,3,RARELY,HIGH,SHORT_TERM_GOAL,67.0,HIGH
36,100000.0,92000.0,0.0,2817000,533000.0,10600,6,4,1,QUARTERLY,MEDIUM,WEALTH_CREATION,57.0,HIGH
36,126000.0,70100.0,53300.0,1612000,791000.0,2600,5,5,2,RARELY,LOW,SHORT_TERM_GOAL,64.0,HIGH
46,93000.0,46100.0,35000.0,1828000,110000.0,11900,19,1,2,RARELY,LOW,WEALTH_CREATION,48.0,HIGH
47,110000.0,66700.0,21000.0,1101000,303000.0,22300,22,4,4,RARELY,MEDIUM,EMERGENCY_FUND,70.0,HIGH
29,32000.0,25100.0,0.0,279000,30000.0,15900,22,1,4,MONTHLY,MEDIUM,RETIREMENT,66.0,HIGH
44,32000.0,26000.0,0.0,270000,46000.0,8400,3,1,4,LUMP_SUM,LOW,WEALTH_CREATION,69.0,MEDIUM
37,41000.0,23800.0,13200.0,400000,54000.0,4000,1,2,1,RARELY,MEDIUM,RETIREMENT,32.0,LOW
59,187000.0,151300.0,10500.0,1191000,319000.0,25200,12,2,2,MONTHLY,HIGH,RETIREMENT,53.0,HIGH
44,115000.0,68800.0,600.0,1157000,299000.0,45600,12,2,5,RARELY,LOW,RETIREMENT,75.0,HIGH
52,39000.0,25600.0,1200.0,840000,265000.0,12200,22,1,2,RARELY,LOW,WEALTH_CREATION,56.0,HIGH
63,62000.0,40400.0,12700.0,995000,541000.0,8900,2,4,4,MONTHLY,HIGH,EMERGENCY_FUND,71.0,HIGH
26,58000.0,53300.0,0.0,545000,197000.0,5000,15,1,3,MONTHLY,MEDIUM,EMERGENCY_FUND,56.0,MEDIUM
45,62000.0,37500.0,16900.0,601000,23000.0,7600,12,1,3,QUARTERLY,MEDIUM,WEALTH_CREATION,38.0,HIGH
51,84000.0,52200.0,12400.0,1021000,687000.0,19400,7,3,4,MONTHLY,MEDIUM,EMERGENCY_FUND,92.0,HIGH
63,51000.0,43600.0,2200.0,197000,31000.0,5200,6,1,3,MONTHLY,MEDIUM,TAX_SAVING,59.0,LOW
40,44000.0,24600.0,5200.0,833000,128000.0,14200,5,2,3,MONTHLY,LOW,WEALTH_CREATION,66.0,HIGH
51,29000.0,6500.0,20400.0,91000,18000.0,2100,25,1,2,QUARTERLY,HIGH,SHORT_TERM_GOAL,56.0,MEDIUM
35,101000.0,50100.0,45900.0,839000,406000.0,5000,3,2,2,MONTHLY,HIGH,WEALTH_CREATION,56.0,MEDIUM
63,51000.0,22200.0,11600.0,853000,321000.0,17200,12,1,3,MONTHLY,LOW,RETIREMENT,72.0,HIGH
52,52000.0,33700.0,10000.0,838000,133000.0,8300,1,4,2,MONTHLY,MEDIUM,RETIREMENT,77.0,HIGH
49,130000.0,52100.0,36400.0,692000,220000.0,41500,17,1,2,RARELY,LOW,WEALTH_CREATION,64.0,HIGH
21,20000.0,10300.0,8900.0,247000,136000.0,800,6,2,3,RARELY,HIGH,RETIREMENT,57.0,HIGH
21,101000.0,64300.0,31300.0,929000,58000.0,5400,22,5,4,RARELY,HIGH,RETIREMENT,90.0,HIGH
40,89000.0,40300.0,42700.0,939000,141000.0,6000,14,4,1,QUARTERLY,MEDIUM,EMERGENCY_FUND,80.0,HIGH
55,52000.0,25300.0,17600.0,77000,17000.0,9100,23,1,1,MONTHLY,MEDIUM,RETIREMENT,58.0,HIGH
28,59000.0,45100.0,7900.0,496000,329000.0,6000,13,1,3,MONTHLY,HIGH,RETIREMENT,52.0,HIGH
47,133000.0,100300.0,8900.0,1991000,322000.0,23800,19,2,5,RARELY,LOW,WEALTH_CREATION,76.0,HIGH
53,97000.0,64200.0,0.0,1923000,422000.0,35700,6,5,2,QUARTERLY,HIGH,WEALTH_CREATION,83.0,HIGH
40,105000.0,62200.0,0.0,2129000,471000.0,55700,8,2,3,MONTHLY,HIGH,WEALTH_CREATION,64.0,HIGH
47,22000.0,13000.0,1500.0,421000,58000.0,7500,21,2,4,RARELY,MEDIUM,EMERGENCY_FUND,66.0,HIGH
63,29000.0,17900.0,0.0,400000,110000.0,11900,2,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,39.0,LOW
22,88000.0,60900.0,23900.0,1005000,146000.0,3200,1,2,3,MONTHLY,HIGH,TAX_SAVING,62.0,HIGH
49,22000.0,16800.0,2800.0,591000,137000.0,2400,5,5,1,RARELY,MEDIUM,TAX_SAVING,71.0,HIGH
43,99000.0,68300.0,15000.0,2039000,842000.0,15700,17,5,3,RARELY,HIGH,WEALTH_CREATION,66.0,HIGH
34,60000.0,29900.0,28900.0,707000,236000.0,1200,2,1,4,LUMP_SUM,MEDIUM,RETIREMENT,68.0,HIGH
43,34000.0,27000.0,5200.0,668000,64000.0,1800,3,5,5,MONTHLY,MEDIUM,EMERGENCY_FUND,82.0,HIGH
61,31000.0,18800.0,5300.0,456000,212000.0,6900,4,2,2,QUARTERLY,HIGH,WEALTH_CREATION,37.0,MEDIUM
65,102000.0,48900.0,52700.0,259000,135000.0,400,1,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,67.0,HIGH
35,144000.0,60600.0,72200.0,1462000,332000.0,11200,5,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,37.0,HIGH
25,131000.0,83800.0,10500.0,437000,150000.0,36700,9,1,2,MONTHLY,HIGH,WEALTH_CREATION,32.0,LOW
21,60000.0,28900.0,14200.0,732000,197000.0,16900,2,2,2,QUARTERLY,MEDIUM,WEALTH_CREATION,59.0,HIGH
29,48000.0,42200.0,1000.0,467000,262000.0,4800,16,4,2,MONTHLY,LOW,SHORT_TERM_GOAL,80.0,HIGH
63,61000.0,29100.0,24200.0,391000,37000.0,7700,8,4,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,63.0,HIGH
42,105000.0,39600.0,41600.0,1307000,371000.0,23800,3,1,1,RARELY,LOW,WEALTH_CREATION,51.0,HIGH
27,38000.0,27700.0,7200.0,1039000,60000.0,3100,6,2,3,RARELY,LOW,WEALTH_CREATION,59.0,HIGH
55,52000.0,32400.0,13200.0,583000,249000.0,6400,6,4,4,MONTHLY,MEDIUM,WEALTH_CREATION,100.0,HIGH
51,98000.0,42100.0,49600.0,126000,17000.0,6300,17,2,5,MONTHLY,MEDIUM,WEALTH_CREATION,90.0,HIGH
43,67000.0,30600.0,23400.0,591000,45000.0,13000,9,1,2,MONTHLY,LOW,RETIREMENT,62.0,HIGH
64,52000.0,30100.0,0.0,1516000,165000.0,23800,6,2,3,MONTHLY,MEDIUM,EMERGENCY_FUND,73.0,HIGH
35,86000.0,55100.0,16900.0,295000,73000.0,14000,16,1,1,RARELY,MEDIUM,EMERGENCY_FUND,46.0,LOW
43,51000.0,31600.0,7900.0,447000,279000.0,11500,5,3,3,QUARTERLY,HIGH,SHORT_TERM_GOAL,67.0,MEDIUM
55,53000.0,22500.0,11400.0,279000,38000.0,19100,5,2,3,MONTHLY,LOW,WEALTH_CREATION,95.0,HIGH
28,36000.0,19200.0,8000.0,174000,21000.0,8800,3,5,3,RARELY,MEDIUM,WEALTH_CREATION,75.0,HIGH
52,60000.0,36500.0,2200.0,489000,194000.0,21300,20,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,59.0,HIGH
34,127000.0,62900.0,44500.0,1043000,21000.0,19600,5,2,1,MONTHLY,MEDIUM,EMERGENCY_FUND,62.0,MEDIUM
50,65000.0,32900.0,0.0,308000,152000.0,32800,12,1,2,MONTHLY,LOW,TAX_SAVING,57.0,MEDIUM
61,150000.0,129200.0,0.0,5386000,808000.0,51100,5,1,3,MONTHLY,HIGH,EMERGENCY_FUND,54.0,HIGH
31,27000.0,18200.0,1400.0,123000,3000.0,7400,4,3,1,RARELY,MEDIUM,EMERGENCY_FUND,43.0,LOW
55,72000.0,44700.0,23600.0,269000,119000.0,3700,8,3,1,MONTHLY,HIGH,WEALTH_CREATION,54.0,HIGH
36,74000.0,38800.0,22100.0,991000,509000.0,13100,14,2,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,82.0,HIGH
36,168000.0,84300.0,66300.0,2089000,1051000.0,17400,20,1,1,QUARTERLY,HIGH,WEALTH_CREATION,25.0,HIGH
50,34000.0,21100.0,8800.0,227000,15000.0,4100,7,2,4,LUMP_SUM,HIGH,EMERGENCY_FUND,67.0,MEDIUM
26,73000.0,46600.0,2400.0,824000,47000.0,24000,3,1,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,77.0,LOW
44,56000.0,38100.0,0.0,435000,156000.0,30800,6,1,2,MONTHLY,LOW,RETIREMENT,59.0,MEDIUM
64,28000.0,15300.0,10000.0,92000,30000.0,2700,2,4,4,MONTHLY,MEDIUM,TAX_SAVING,79.0,HIGH
45,89000.0,55600.0,18300.0,529000,109000.0,15100,7,2,2,MONTHLY,LOW,WEALTH_CREATION,47.0,HIGH
53,142000.0,107600.0,29800.0,2289000,490000.0,4600,10,2,3,MONTHLY,LOW,EMERGENCY_FUND,86.0,HIGH
23,29000.0,24200.0,100.0,340000,117000.0,4700,12,3,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,83.0,HIGH
36,47000.0,40500.0,0.0,614000,160000.0,14000,2,2,5,RARELY,HIGH,SHORT_TERM_GOAL,75.0,LOW
39,94000.0,79300.0,0.0,564000,132000.0,51700,3,5,3,MONTHLY,HIGH,WEALTH_CREATION,70.0,MEDIUM
45,91000.0,50800.0,23700.0,1606000,585000.0,16500,13,2,3,QUARTERLY,HIGH,EMERGENCY_FUND,57.0,HIGH
26,37000.0,19700.0,14300.0,226000,28000.0,3000,15,4,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,61.0,HIGH
41,125000.0,79700.0,11200.0,3733000,1226000.0,34100,8,3,2,RARELY,MEDIUM,EMERGENCY_FUND,61.0,HIGH
35,80000.0,54900.0,14400.0,1121000,318000.0,10700,8,1,3,MONTHLY,HIGH,RETIREMENT,47.0,HIGH
58,119000.0,97000.0,0.0,2839000,1471000.0,34400,12,1,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,54.0,HIGH
42,80000.0,58800.0,3400.0,2462000,1004000.0,17800,11,2,1,MONTHLY,MEDIUM,TAX_SAVING,55.0,HIGH
57,160000.0,98800.0,14600.0,1507000,364000.0,46600,14,2,1,RARELY,MEDIUM,EMERGENCY_FUND,34.0,LOW
34,31000.0,21900.0,5700.0,287000,43000.0,3400,7,2,3,QUARTERLY,HIGH,RETIREMENT,67.0,MEDIUM
27,77000.0,45700.0,27200.0,938000,375000.0,4100,11,1,3,RARELY,MEDIUM,SHORT_TERM_GOAL,52.0,HIGH
61,83000.0,37900.0,10300.0,156000,27000.0,34800,6,1,2,RARELY,LOW,WEALTH_CREATION,58.0,LOW
45,31000.0,28300.0,0.0,346000,29000.0,5700,9,4,2,QUARTERLY,MEDIUM,TAX_SAVING,70.0,MEDIUM
30,42000.0,36200.0,2000.0,618000,75000.0,3800,5,4,5,MONTHLY,MEDIUM,WEALTH_CREATION,100.0,HIGH
26,110000.0,81800.0,6200.0,1529000,537000.0,22000,13,3,4,LUMP_SUM,LOW,EMERGENCY_FUND,100.0,HIGH
54,79000.0,41600.0,23400.0,847000,205000.0,14000,5,2,2,MONTHLY,MEDIUM,RETIREMENT,62.0,HIGH
62,75000.0,33600.0,40400.0,380000,83000.0,1000,6,4,1,LUMP_SUM,MEDIUM,RETIREMENT,58.0,HIGH
32,69000.0,58800.0,2500.0,330000,36000.0,7700,11,5,5,RARELY,LOW,RETIREMENT,100.0,HIGH
29,32000.0,20000.0,4500.0,809000,323000.0,7500,8,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,70.0,HIGH
65,20000.0,13900.0,0.0,448000,180000.0,7700,6,1,3,MONTHLY,MEDIUM,RETIREMENT,73.0,HIGH
40,37000.0,22400.0,11100.0,242000,101000.0,3500,5,1,3,LUMP_SUM,HIGH,WEALTH_CREATION,36.0,HIGH
58,69000.0,38300.0,13800.0,289000,30000.0,16900,13,5,2,LUMP_SUM,LOW,WEALTH_CREATION,81.0,HIGH
56,55000.0,32000.0,13500.0,794000,192000.0,9500,6,3,4,RARELY,LOW,EMERGENCY_FUND,67.0,HIGH
46,75000.0,62100.0,0.0,784000,59000.0,19300,11,5,2,MONTHLY,HIGH,WEALTH_CREATION,77.0,HIGH
34,68000.0,38000.0,18600.0,1221000,454000.0,11400,1,3,4,MONTHLY,HIGH,WEALTH_CREATION,85.0,HIGH
58,47000.0,36400.0,0.0,922000,144000.0,13700,2,1,1,RARELY,LOW,RETIREMENT,32.0,MEDIUM
22,20000.0,7800.0,2400.0,230000,63000.0,9800,13,1,1,MONTHLY,LOW,WEALTH_CREATION,63.0,MEDIUM
29,51000.0,38700.0,11700.0,977000,262000.0,600,5,1,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,50.0,HIGH
39,47000.0,26000.0,11700.0,827000,338000.0,9300,4,5,2,MONTHLY,MEDIUM,RETIREMENT,88.0,HIGH
23,74000.0,30100.0,25300.0,233000,58000.0,18600,1,1,5,MONTHLY,MEDIUM,WEALTH_CREATION,71.0,MEDIUM
51,92000.0,71900.0,0.0,519000,100000.0,23900,10,3,1,RARELY,HIGH,RETIREMENT,32.0,LOW
52,78000.0,36000.0,30800.0,1160000,28000.0,11200,21,4,1,MONTHLY,HIGH,SHORT_TERM_GOAL,69.0,HIGH
30,133000.0,66300.0,56400.0,1847000,829000.0,10300,2,2,3,QUARTERLY,LOW,WEALTH_CREATION,76.0,HIGH
21,93000.0,63200.0,3600.0,1134000,625000.0,26200,17,1,4,QUARTERLY,LOW,EMERGENCY_FUND,75.0,HIGH
56,86000.0,27800.0,32300.0,484000,70000.0,25900,1,2,4,RARELY,MEDIUM,WEALTH_CREATION,60.0,MEDIUM
62,143000.0,109700.0,0.0,3229000,86000.0,57400,10,3,2,QUARTERLY,MEDIUM,WEALTH_CREATION,79.0,HIGH
57,65000.0,59800.0,600.0,718000,268000.0,4600,1,3,3,RARELY,LOW,WEALTH_CREATION,70.0,HIGH
61,124000.0,103900.0,0.0,1365000,141000.0,22700,18,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,88.0,HIGH
52,95000.0,76300.0,0.0,1479000,217000.0,29700,1,3,3,RARELY,HIGH,EMERGENCY_FUND,37.0,LOW
28,157000.0,83800.0,50900.0,1678000,317000.0,22300,17,5,1,RARELY,LOW,EMERGENCY_FUND,79.0,HIGH
30,105000.0,44600.0,44100.0,864000,376000.0,16300,19,4,4,MONTHLY,MEDIUM,WEALTH_CREATION,100.0,HIGH
65,85000.0,36300.0,32100.0,1668000,601000.0,16600,7,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,49.0,HIGH
47,71000.0,35100.0,21600.0,533000,60000.0,14300,12,1,3,MONTHLY,MEDIUM,RETIREMENT,75.0,HIGH
59,23000.0,12400.0,5400.0,874000,156000.0,5200,4,3,5,RARELY,HIGH,TAX_SAVING,68.0,HIGH
23,56000.0,25600.0,24800.0,48000,0.0,5600,12,3,3,MONTHLY,MEDIUM,RETIREMENT,60.0,HIGH
28,139000.0,66400.0,57700.0,1885000,1145000.0,14900,2,1,5,MONTHLY,HIGH,TAX_SAVING,74.0,HIGH
53,71000.0,39500.0,19300.0,612000,166000.0,12200,12,3,1,MONTHLY,LOW,WEALTH_CREATION,74.0,HIGH
47,129000.0,78900.0,38000.0,1102000,170000.0,12100,5,1,2,LUMP_SUM,LOW,WEALTH_CREATION,47.0,HIGH
61,41000.0,22300.0,17700.0,394000,91000.0,1000,11,3,1,LUMP_SUM,LOW,WEALTH_CREATION,71.0,HIGH
45,139000.0,78000.0,26900.0,1579000,117000.0,34100,16,2,3,MONTHLY,LOW,SHORT_TERM_GOAL,95.0,HIGH
45,180000.0,131800.0,8000.0,3792000,2320000.0,40200,4,1,3,QUARTERLY,MEDIUM,EMERGENCY_FUND,58.0,HIGH
34,40000.0,25600.0,1800.0,511000,44000.0,12600,2,3,3,MONTHLY,LOW,EMERGENCY_FUND,86.0,MEDIUM
59,234000.0,161600.0,8000.0,2631000,409000.0,64400,10,1,4,LUMP_SUM,HIGH,RETIREMENT,59.0,MEDIUM
41,60000.0,37300.0,11500.0,1147000,180000.0,11200,1,1,2,MONTHLY,MEDIUM,EMERGENCY_FUND,59.0,HIGH
63,48000.0,25100.0,13800.0,525000,177000.0,9100,6,2,2,LUMP_SUM,HIGH,SHORT_TERM_GOAL,54.0,MEDIUM
46,25000.0,11900.0,12800.0,118000,14000.0,300,1,1,5,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,69.0,HIGH
27,38000.0,11600.0,17100.0,240000,26000.0,9300,3,1,3,MONTHLY,HIGH,EMERGENCY_FUND,69.0,LOW
47,97000.0,48700.0,25100.0,1066000,541000.0,23200,4,3,4,LUMP_SUM,LOW,RETIREMENT,84.0,HIGH
50,95000.0,80900.0,8700.0,3532000,975000.0,5400,19,1,2,RARELY,HIGH,RETIREMENT,35.0,HIGH
38,52000.0,42600.0,3900.0,80000,11000.0,5500,2,2,2,MONTHLY,MEDIUM,RETIREMENT,57.0,LOW
44,22000.0,16900.0,0.0,477000,100000.0,8300,21,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,51.0,HIGH
60,90000.0,47800.0,6000.0,617000,137000.0,36200,13,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,87.0,HIGH
21,87000.0,67200.0,17500.0,25000,14000.0,2300,5,1,3,LUMP_SUM,HIGH,WEALTH_CREATION,49.0,LOW
52,42000.0,25300.0,13000.0,1179000,307000.0,3700,1,5,4,LUMP_SUM,LOW,RETIREMENT,100.0,HIGH
48,39000.0,34400.0,1400.0,1681000,276000.0,3200,5,1,3,MONTHLY,MEDIUM,RETIREMENT,37.0,HIGH
43,65000.0,34400.0,8900.0,521000,25000.0,21700,1,1,2,MONTHLY,HIGH,TAX_SAVING,46.0,LOW
26,83000.0,43800.0,0.0,755000,76000.0,45600,19,2,1,MONTHLY,HIGH,EMERGENCY_FUND,55.0,LOW
37,30000.0,17900.0,5400.0,140000,17000.0,6700,7,2,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,64.0,LOW
60,74000.0,55300.0,2300.0,2081000,579000.0,16400,15,2,3,RARELY,LOW,TAX_SAVING,49.0,HIGH
65,47000.0,28600.0,15200.0,318000,2000.0,3200,1,2,1,MONTHLY,LOW,RETIREMENT,50.0,HIGH
24,117000.0,54900.0,32300.0,740000,282000.0,29800,1,1,4,MONTHLY,MEDIUM,TAX_SAVING,70.0,HIGH
39,64000.0,27400.0,32200.0,446000,5000.0,4400,10,1,5,RARELY,MEDIUM,EMERGENCY_FUND,71.0,MEDIUM
43,66000.0,60700.0,0.0,445000,166000.0,6500,2,3,3,RARELY,LOW,EMERGENCY_FUND,49.0,LOW
59,94000.0,81600.0,0.0,1152000,439000.0,23600,19,2,4,RARELY,HIGH,EMERGENCY_FUND,49.0,MEDIUM
32,93000.0,85500.0,0.0,1290000,146000.0,9700,11,2,1,QUARTERLY,MEDIUM,WEALTH_CREATION,50.0,HIGH
54,94000.0,39800.0,34500.0,669000,276000.0,19700,18,3,3,RARELY,MEDIUM,RETIREMENT,58.0,HIGH
56,56000.0,44600.0,4500.0,163000,5000.0,6900,6,2,4,MONTHLY,MEDIUM,RETIREMENT,75.0,HIGH
60,66000.0,56200.0,0.0,582000,296000.0,10300,18,3,4,MONTHLY,HIGH,SHORT_TERM_GOAL,79.0,HIGH
26,133000.0,65500.0,50900.0,646000,111000.0,16600,10,2,3,MONTHLY,MEDIUM,RETIREMENT,64.0,HIGH
65,61000.0,18500.0,31100.0,559000,178000.0,11400,24,1,4,RARELY,LOW,WEALTH_CREATION,70.0,HIGH
43,159000.0,105400.0,31000.0,3163000,857000.0,22600,17,1,5,MONTHLY,MEDIUM,WEALTH_CREATION,68.0,HIGH
60,65000.0,57200.0,0.0,1833000,67000.0,13200,20,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,57.0,HIGH
60,59000.0,35800.0,10700.0,1065000,275000.0,12500,5,4,2,LUMP_SUM,LOW,WEALTH_CREATION,77.0,HIGH
48,227000.0,56000.0,141100.0,2003000,774000.0,29900,4,1,3,LUMP_SUM,LOW,WEALTH_CREATION,54.0,HIGH
32,62000.0,22400.0,30700.0,573000,114000.0,8900,4,1,4,LUMP_SUM,LOW,TAX_SAVING,73.0,HIGH
49,71000.0,43200.0,1000.0,1791000,358000.0,26800,4,1,2,RARELY,MEDIUM,TAX_SAVING,38.0,HIGH
41,77000.0,42900.0,19300.0,663000,123000.0,14800,5,3,4,LUMP_SUM,HIGH,SHORT_TERM_GOAL,61.0,MEDIUM
