age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile
22,40000,19700,7600,662000,335000,12700,17,1,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,41,HIGH
54,76000,53000,0,886000,337000,34500,2,1,2,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,59,LOW
53,47000,33600,0,740000,382000,18800,6,3,4,QUARTERLY,HIGH,WEALTH_CREATION,71,HIGH
28,42000,28500,11900,85000,61000,1600,4,1,3,LUMP_SUM,HIGH,SHORT_TERM_GOAL,50,LOW
32,78000,71700,0,879000,409000,7800,15,3,3,LUMP_SUM,HIGH,WEALTH_CREATION,63,HIGH
27,124000,72800,25900,1279000,342000,25300,8,2,2,MONTHLY,HIGH,WEALTH_CREATION,47,MEDIUM
50,75000,46900,0,1097000,120000,28200,7,3,1,MONTHLY,MEDIUM,TAX_SAVING,78,HIGH
31,45000,31500,0,978000,502000,21600,10,2,3,MONTHLY,HIGH,WEALTH_CREATION,59,HIGH
61,248000,200200,0,2808000,800000,69600,8,2,2,QUARTERLY,MEDIUM,RETIREMENT,62,MEDIUM
22,30000,15400,4900,621000,55000,9700,11,3,3,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,78,HIGH
52,75000,45900,3300,1346000,237000,25800,10,2,2,RARELY,MEDIUM,WEALTH_CREATION,50,HIGH
40,175000,130300,29100,3520000,584000,15600,8,3,2,QUARTERLY,MEDIUM,RETIREMENT,69,HIGH
25,132000,82600,26900,467000,74000,22500,8,1,4,LUMP_SUM,MEDIUM,EMERGENCY_FUND,51,LOW
33,59000,22500,24700,237000,75000,11800,16,4,5,LUMP_SUM,LOW,WEALTH_CREATION,98,HIGH
64,36000,23300,9000,221000,8000,3700,24,2,5,MONTHLY,MEDIUM,WEALTH_CREATION,83,HIGH
56,154000,141600,7300,1842000,965000,5100,13,4,3,RARELY,HIGH,SHORT_TERM_GOAL,67,HIGH
36,100000,92000,0,2817000,533000,10600,6,4,1,QUARTERLY,MEDIUM,WEALTH_CREATION,57,HIGH
36,126000,70100,53300,1612000,791000,2600,5,5,2,RARELY,LOW,SHORT_TERM_GOAL,64,HIGH
46,93000,46100,35000,1828000,110000,11900,19,1,2,RARELY,LOW,WEALTH_CREATION,48,HIGH
47,110000,66700,21000,1101000,303000,22300,22,4,4,RARELY,MEDIUM,EMERGENCY_FUND,70,HIGH
29,32000,25100,0,279000,30000,15900,22,1,4,MONTHLY,MEDIUM,RETIREMENT,66,HIGH
44,32000,26000,0,270000,46000,8400,3,1,4,LUMP_SUM,LOW,WEALTH_CREATION,69,MEDIUM
37,41000,23800,13200,400000,54000,4000,1,2,1,RARELY,MEDIUM,RETIREMENT,32,LOW
59,187000,151300,10500,1191000,319000,25200,12,2,2,MONTHLY,HIGH,RETIREMENT,53,HIGH
44,115000,68800,600,1157000,299000,45600,12,2,5,RARELY,LOW,RETIREMENT,75,HIGH
52,39000,25600,1200,840000,265000,12200,22,1,2,RARELY,LOW,WEALTH_CREATION,56,HIGH
63,62000,40400,12700,995000,541000,8900,2,4,4,MONTHLY,HIGH,EMERGENCY_FUND,71,HIGH
26,58000,53300,0,545000,197000,5000,15,1,3,MONTHLY,MEDIUM,EMERGENCY_FUND,56,MEDIUM
45,62000,37500,16900,601000,23000,7600,12,1,3,QUARTERLY,MEDIUM,WEALTH_CREATION,38,HIGH
51,84000,52200,12400,1021000,687000,19400,7,3,4,MONTHLY,MEDIUM,EMERGENCY_FUND,92,HIGH
63,51000,43600,2200,197000,31000,5200,6,1,3,MONTHLY,MEDIUM,TAX_SAVING,59,LOW
40,44000,24600,5200,833000,128000,14200,5,2,3,MONTHLY,LOW,WEALTH_CREATION,66,HIGH
51,29000,6500,20400,91000,18000,2100,25,1,2,QUARTERLY,HIGH,SHORT_TERM_GOAL,56,MEDIUM
35,101000,50100,45900,839000,406000,5000,3,2,2,MONTHLY,HIGH,WEALTH_CREATION,56,MEDIUM
63,51000,22200,11600,853000,321000,17200,12,1,3,MONTHLY,LOW,RETIREMENT,72,HIGH
52,52000,33700,10000,838000,133000,8300,1,4,2,MONTHLY,MEDIUM,RETIREMENT,77,HIGH
49,130000,52100,36400,692000,220000,41500,17,1,2,RARELY,LOW,WEALTH_CREATION,64,HIGH
21,20000,10300,8900,247000,136000,800,6,2,3,RARELY,HIGH,RETIREMENT,57,HIGH
21,101000,64300,31300,929000,58000,5400,22,5,4,RARELY,HIGH,RETIREMENT,90,HIGH
40,89000,40300,42700,939000,141000,6000,14,4,1,QUARTERLY,MEDIUM,EMERGENCY_FUND,80,HIGH
55,52000,25300,17600,77000,17000,9100,23,1,1,MONTHLY,MEDIUM,RETIREMENT,58,HIGH
28,59000,45100,7900,496000,329000,6000,13,1,3,MONTHLY,HIGH,RETIREMENT,52,HIGH
47,133000,100300,8900,1991000,322000,23800,19,2,5,RARELY,LOW,WEALTH_CREATION,76,HIGH
53,97000,64200,0,1923000,422000,35700,6,5,2,QUARTERLY,HIGH,WEALTH_CREATION,83,HIGH
40,105000,62200,0,2129000,471000,55700,8,2,3,MONTHLY,HIGH,WEALTH_CREATION,64,HIGH
47,22000,13000,1500,421000,58000,7500,21,2,4,RARELY,MEDIUM,EMERGENCY_FUND,66,HIGH
63,29000,17900,0,400000,110000,11900,2,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,39,LOW
22,88000,60900,23900,1005000,146000,3200,1,2,3,MONTHLY,HIGH,TAX_SAVING,62,HIGH
49,22000,16800,2800,591000,137000,2400,5,5,1,RARELY,MEDIUM,TAX_SAVING,71,HIGH
43,99000,68300,15000,2039000,842000,15700,17,5,3,RARELY,HIGH,WEALTH_CREATION,66,HIGH
34,60000,29900,28900,707000,236000,1200,2,1,4,LUMP_SUM,MEDIUM,RETIREMENT,68,HIGH
43,34000,27000,5200,668000,64000,1800,3,5,5,MONTHLY,MEDIUM,EMERGENCY_FUND,82,HIGH
61,31000,18800,5300,456000,212000,6900,4,2,2,QUARTERLY,HIGH,WEALTH_CREATION,37,MEDIUM
65,102000,48900,52700,259000,135000,400,1,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,67,HIGH
35,144000,60600,72200,1462000,332000,11200,5,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,37,HIGH
25,131000,83800,10500,437000,150000,36700,9,1,2,MONTHLY,HIGH,WEALTH_CREATION,32,LOW
21,60000,28900,14200,732000,197000,16900,2,2,2,QUARTERLY,MEDIUM,WEALTH_CREATION,59,HIGH
29,48000,42200,1000,467000,262000,4800,16,4,2,MONTHLY,LOW,SHORT_TERM_GOAL,80,HIGH
63,61000,29100,24200,391000,37000,7700,8,4,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,63,HIGH
42,105000,39600,41600,1307000,371000,23800,3,1,1,RARELY,LOW,WEALTH_CREATION,51,HIGH
27,38000,27700,7200,1039000,60000,3100,6,2,3,RARELY,LOW,WEALTH_CREATION,59,HIGH
55,52000,32400,13200,583000,249000,6400,6,4,4,MONTHLY,MEDIUM,WEALTH_CREATION,100,HIGH
51,98000,42100,49600,126000,17000,6300,17,2,5,MONTHLY,MEDIUM,WEALTH_CREATION,90,HIGH
43,67000,30600,23400,591000,45000,13000,9,1,2,MONTHLY,LOW,RETIREMENT,62,HIGH
64,52000,30100,0,1516000,165000,23800,6,2,3,MONTHLY,MEDIUM,EMERGENCY_FUND,73,HIGH
35,86000,55100,16900,295000,73000,14000,16,1,1,RARELY,MEDIUM,EMERGENCY_FUND,46,LOW
43,51000,31600,7900,447000,279000,11500,5,3,3,QUARTERLY,HIGH,SHORT_TERM_GOAL,67,MEDIUM
55,53000,22500,11400,279000,38000,19100,5,2,3,MONTHLY,LOW,WEALTH_CREATION,95,HIGH
28,36000,19200,8000,174000,21000,8800,3,5,3,RARELY,MEDIUM,WEALTH_CREATION,75,HIGH
52,60000,36500,2200,489000,194000,21300,20,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,59,HIGH
34,127000,62900,44500,1043000,21000,19600,5,2,1,MONTHLY,MEDIUM,EMERGENCY_FUND,62,MEDIUM
50,65000,32900,0,308000,152000,32800,12,1,2,MONTHLY,LOW,TAX_SAVING,57,MEDIUM
61,150000,129200,0,5386000,808000,51100,5,1,3,MONTHLY,HIGH,EMERGENCY_FUND,54,HIGH
31,27000,18200,1400,123000,3000,7400,4,3,1,RARELY,MEDIUM,EMERGENCY_FUND,43,LOW
55,72000,44700,23600,269000,119000,3700,8,3,1,MONTHLY,HIGH,WEALTH_CREATION,54,HIGH
36,74000,38800,22100,991000,509000,13100,14,2,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,82,HIGH
36,168000,84300,66300,2089000,1051000,17400,20,1,1,QUARTERLY,HIGH,WEALTH_CREATION,25,HIGH
50,34000,21100,8800,227000,15000,4100,7,2,4,LUMP_SUM,HIGH,EMERGENCY_FUND,67,MEDIUM
26,73000,46600,2400,824000,47000,24000,3,1,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,77,LOW
44,56000,38100,0,435000,156000,30800,6,1,2,MONTHLY,LOW,RETIREMENT,59,MEDIUM
64,28000,15300,10000,92000,30000,2700,2,4,4,MONTHLY,MEDIUM,TAX_SAVING,79,HIGH
45,89000,55600,18300,529000,109000,15100,7,2,2,MONTHLY,LOW,WEALTH_CREATION,47,HIGH
53,142000,107600,29800,2289000,490000,4600,10,2,3,MONTHLY,LOW,EMERGENCY_FUND,86,HIGH
23,29000,24200,100,340000,117000,4700,12,3,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,83,HIGH
36,47000,40500,0,614000,160000,14000,2,2,5,RARELY,HIGH,SHORT_TERM_GOAL,75,LOW
39,94000,79300,0,564000,132000,51700,3,5,3,MONTHLY,HIGH,WEALTH_CREATION,70,MEDIUM
45,91000,50800,23700,1606000,585000,16500,13,2,3,QUARTERLY,HIGH,EMERGENCY_FUND,57,HIGH
26,37000,19700,14300,226000,28000,3000,15,4,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,61,HIGH
41,125000,79700,11200,3733000,1226000,34100,8,3,2,RARELY,MEDIUM,EMERGENCY_FUND,61,HIGH
35,80000,54900,14400,1121000,318000,10700,8,1,3,MONTHLY,HIGH,RETIREMENT,47,HIGH
58,119000,97000,0,2839000,1471000,34400,12,1,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,54,HIGH
42,80000,58800,3400,2462000,1004000,17800,11,2,1,MONTHLY,MEDIUM,TAX_SAVING,55,HIGH
57,160000,98800,14600,1507000,364000,46600,14,2,1,RARELY,MEDIUM,EMERGENCY_FUND,34,LOW
34,31000,21900,5700,287000,43000,3400,7,2,3,QUARTERLY,HIGH,RETIREMENT,67,MEDIUM
27,77000,45700,27200,938000,375000,4100,11,1,3,RARELY,MEDIUM,SHORT_TERM_GOAL,52,HIGH
61,83000,37900,10300,156000,27000,34800,6,1,2,RARELY,LOW,WEALTH_CREATION,58,LOW
45,31000,28300,0,346000,29000,5700,9,4,2,QUARTERLY,MEDIUM,TAX_SAVING,70,MEDIUM
30,42000,36200,2000,618000,75000,3800,5,4,5,MONTHLY,MEDIUM,WEALTH_CREATION,100,HIGH
26,110000,81800,6200,1529000,537000,22000,13,3,4,LUMP_SUM,LOW,EMERGENCY_FUND,100,HIGH
54,79000,41600,23400,847000,205000,14000,5,2,2,MONTHLY,MEDIUM,RETIREMENT,62,HIGH
62,75000,33600,40400,380000,83000,1000,6,4,1,LUMP_SUM,MEDIUM,RETIREMENT,58,HIGH
32,69000,58800,2500,330000,36000,7700,11,5,5,RARELY,LOW,RETIREMENT,100,HIGH
29,32000,20000,4500,809000,323000,7500,8,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,70,HIGH
65,20000,13900,0,448000,180000,7700,6,1,3,MONTHLY,MEDIUM,RETIREMENT,73,HIGH
40,37000,22400,11100,242000,101000,3500,5,1,3,LUMP_SUM,HIGH,WEALTH_CREATION,36,HIGH
58,69000,38300,13800,289000,30000,16900,13,5,2,LUMP_SUM,LOW,WEALTH_CREATION,81,HIGH
56,55000,32000,13500,794000,192000,9500,6,3,4,RARELY,LOW,EMERGENCY_FUND,67,HIGH
46,75000,62100,0,784000,59000,19300,11,5,2,MONTHLY,HIGH,WEALTH_CREATION,77,HIGH
34,68000,38000,18600,1221000,454000,11400,1,3,4,MONTHLY,HIGH,WEALTH_CREATION,85,HIGH
58,47000,36400,0,922000,144000,13700,2,1,1,RARELY,LOW,RETIREMENT,32,MEDIUM
22,20000,7800,2400,230000,63000,9800,13,1,1,MONTHLY,LOW,WEALTH_CREATION,63,MEDIUM
29,51000,38700,11700,977000,262000,600,5,1,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,50,HIGH
39,47000,26000,11700,827000,338000,9300,4,5,2,MONTHLY,MEDIUM,RETIREMENT,88,HIGH
23,74000,30100,25300,233000,58000,18600,1,1,5,MONTHLY,MEDIUM,WEALTH_CREATION,71,MEDIUM
51,92000,71900,0,519000,100000,23900,10,3,1,RARELY,HIGH,RETIREMENT,32,LOW
52,78000,36000,30800,1160000,28000,11200,21,4,1,MONTHLY,HIGH,SHORT_TERM_GOAL,69,HIGH
30,133000,66300,56400,1847000,829000,10300,2,2,3,QUARTERLY,LOW,WEALTH_CREATION,76,HIGH
21,93000,63200,3600,1134000,625000,26200,17,1,4,QUARTERLY,LOW,EMERGENCY_FUND,75,HIGH
56,86000,27800,32300,484000,70000,25900,1,2,4,RARELY,MEDIUM,WEALTH_CREATION,60,MEDIUM
62,143000,109700,0,3229000,86000,57400,10,3,2,QUARTERLY,MEDIUM,WEALTH_CREATION,79,HIGH
57,65000,59800,600,718000,268000,4600,1,3,3,RARELY,LOW,WEALTH_CREATION,70,HIGH
61,124000,103900,0,1365000,141000,22700,18,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,88,HIGH
52,95000,76300,0,1479000,217000,29700,1,3,3,RARELY,HIGH,EMERGENCY_FUND,37,LOW
28,157000,83800,50900,1678000,317000,22300,17,5,1,RARELY,LOW,EMERGENCY_FUND,79,HIGH
30,105000,44600,44100,864000,376000,16300,19,4,4,MONTHLY,MEDIUM,WEALTH_CREATION,100,HIGH
65,85000,36300,32100,1668000,601000,16600,7,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,49,HIGH
47,71000,35100,21600,533000,60000,14300,12,1,3,MONTHLY,MEDIUM,RETIREMENT,75,HIGH
59,23000,12400,5400,874000,156000,5200,4,3,5,RARELY,HIGH,TAX_SAVING,68,HIGH
23,56000,25600,24800,48000,0,5600,12,3,3,MONTHLY,MEDIUM,RETIREMENT,60,HIGH
28,139000,66400,57700,1885000,1145000,14900,2,1,5,MONTHLY,HIGH,TAX_SAVING,74,HIGH
53,71000,39500,19300,612000,166000,12200,12,3,1,MONTHLY,LOW,WEALTH_CREATION,74,HIGH
47,129000,78900,38000,1102000,170000,12100,5,1,2,LUMP_SUM,LOW,WEALTH_CREATION,47,HIGH
61,41000,22300,17700,394000,91000,1000,11,3,1,LUMP_SUM,LOW,WEALTH_CREATION,71,HIGH
45,139000,78000,26900,1579000,117000,34100,16,2,3,MONTHLY,LOW,SHORT_TERM_GOAL,95,HIGH
45,180000,131800,8000,3792000,2320000,40200,4,1,3,QUARTERLY,MEDIUM,EMERGENCY_FUND,58,HIGH
34,40000,25600,1800,511000,44000,12600,2,3,3,MONTHLY,LOW,EMERGENCY_FUND,86,MEDIUM
59,234000,161600,8000,2631000,409000,64400,10,1,4,LUMP_SUM,HIGH,RETIREMENT,59,MEDIUM
41,60000,37300,11500,1147000,180000,11200,1,1,2,MONTHLY,MEDIUM,EMERGENCY_FUND,59,HIGH
63,48000,25100,13800,525000,177000,9100,6,2,2,LUMP_SUM,HIGH,SHORT_TERM_GOAL,54,MEDIUM
46,25000,11900,12800,118000,14000,300,1,1,5,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,69,HIGH
27,38000,11600,17100,240000,26000,9300,3,1,3,MONTHLY,HIGH,EMERGENCY_FUND,69,LOW
47,97000,48700,25100,1066000,541000,23200,4,3,4,LUMP_SUM,LOW,RETIREMENT,84,HIGH
50,95000,80900,8700,3532000,975000,5400,19,1,2,RARELY,HIGH,RETIREMENT,35,HIGH
38,52000,42600,3900,80000,11000,5500,2,2,2,MONTHLY,MEDIUM,RETIREMENT,57,LOW
44,22000,16900,0,477000,100000,8300,21,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,51,HIGH
60,90000,47800,6000,617000,137000,36200,13,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,87,HIGH
21,87000,67200,17500,25000,14000,2300,5,1,3,LUMP_SUM,HIGH,WEALTH_CREATION,49,LOW
52,42000,25300,13000,1179000,307000,3700,1,5,4,LUMP_SUM,LOW,RETIREMENT,100,HIGH
48,39000,34400,1400,1681000,276000,3200,5,1,3,MONTHLY,MEDIUM,RETIREMENT,37,HIGH
43,65000,34400,8900,521000,25000,21700,1,1,2,MONTHLY,HIGH,TAX_SAVING,46,LOW
26,83000,43800,0,755000,76000,45600,19,2,1,MONTHLY,HIGH,EMERGENCY_FUND,55,LOW
37,30000,17900,5400,140000,17000,6700,7,2,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,64,LOW
60,74000,55300,2300,2081000,579000,16400,15,2,3,RARELY,LOW,TAX_SAVING,49,HIGH
65,47000,28600,15200,318000,2000,3200,1,2,1,MONTHLY,LOW,RETIREMENT,50,HIGH
24,117000,54900,32300,740000,282000,29800,1,1,4,MONTHLY,MEDIUM,TAX_SAVING,70,HIGH
39,64000,27400,32200,446000,5000,4400,10,1,5,RARELY,MEDIUM,EMERGENCY_FUND,71,MEDIUM
43,66000,60700,0,445000,166000,6500,2,3,3,RARELY,LOW,EMERGENCY_FUND,49,LOW
59,94000,81600,0,1152000,439000,23600,19,2,4,RARELY,HIGH,EMERGENCY_FUND,49,MEDIUM
32,93000,85500,0,1290000,146000,9700,11,2,1,QUARTERLY,MEDIUM,WEALTH_CREATION,50,HIGH
54,94000,39800,34500,669000,276000,19700,18,3,3,RARELY,MEDIUM,RETIREMENT,58,HIGH
56,56000,44600,4500,163000,5000,6900,6,2,4,MONTHLY,MEDIUM,RETIREMENT,75,HIGH
60,66000,56200,0,582000,296000,10300,18,3,4,MONTHLY,HIGH,SHORT_TERM_GOAL,79,HIGH
26,133000,65500,50900,646000,111000,16600,10,2,3,MONTHLY,MEDIUM,RETIREMENT,64,HIGH
65,61000,18500,31100,559000,178000,11400,24,1,4,RARELY,LOW,WEALTH_CREATION,70,HIGH
43,159000,105400,31000,3163000,857000,22600,17,1,5,MONTHLY,MEDIUM,WEALTH_CREATION,68,HIGH
60,65000,57200,0,1833000,67000,13200,20,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,57,HIGH
60,59000,35800,10700,1065000,275000,12500,5,4,2,LUMP_SUM,LOW,WEALTH_CREATION,77,HIGH
48,227000,56000,141100,2003000,774000,29900,4,1,3,LUMP_SUM,LOW,WEALTH_CREATION,54,HIGH
32,62000,22400,30700,573000,114000,8900,4,1,4,LUMP_SUM,LOW,TAX_SAVING,73,HIGH
49,71000,43200,1000,1791000,358000,26800,4,1,2,RARELY,MEDIUM,TAX_SAVING,38,HIGH
41,77000,42900,19300,663000,123000,14800,5,3,4,LUMP_SUM,HIGH,SHORT_TERM_GOAL,61,MEDIUM
63,93000,63600,22700,1273000,166000,6700,1,2,3,MONTHLY,MEDIUM,EMERGENCY_FUND,67,MEDIUM
36,45000,33000,3100,736000,199000,8900,4,4,5,RARELY,LOW,SHORT_TERM_GOAL,87,HIGH
59,48000,28500,11800,1082000,81000,7700,13,1,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,49,HIGH
45,119000,102000,900,5896000,1417000,16100,7,2,3,RARELY,MEDIUM,RETIREMENT,60,HIGH
58,76000,40100,23300,241000,22000,12600,16,2,2,MONTHLY,LOW,WEALTH_CREATION,60,HIGH
34,60000,22800,26300,264000,113000,10900,2,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,76,HIGH
33,174000,104000,62700,1478000,706000,7300,5,1,4,LUMP_SUM,MEDIUM,RETIREMENT,51,HIGH
53,78000,65700,0,597000,377000,19300,17,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,41,HIGH
61,70000,48400,14000,833000,132000,7600,8,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,77,HIGH
39,57000,47500,100,1257000,141000,9400,17,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,73,HIGH
56,93000,51500,28100,820000,70000,13400,10,1,3,MONTHLY,HIGH,EMERGENCY_FUND,60,HIGH
43,116000,87400,0,762000,421000,35800,13,5,1,MONTHLY,HIGH,WEALTH_CREATION,61,HIGH
31,98000,86200,1600,384000,281000,10200,9,4,1,QUARTERLY,MEDIUM,EMERGENCY_FUND,70,MEDIUM
48,66000,26600,29100,534000,32000,10300,18,2,2,MONTHLY,MEDIUM,RETIREMENT,53,HIGH
27,59000,52500,0,406000,39000,16900,10,1,2,RARELY,MEDIUM,EMERGENCY_FUND,44,LOW
52,47000,26500,12400,823000,455000,8100,5,3,3,RARELY,HIGH,WEALTH_CREATION,68,HIGH
45,67000,48500,14000,860000,138000,4500,5,3,4,RARELY,MEDIUM,TAX_SAVING,89,HIGH
42,97000,62000,5300,637000,331000,29700,3,2,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,65,MEDIUM
48,74000,37300,29400,270000,78000,7300,10,3,2,LUMP_SUM,MEDIUM,WEALTH_CREATION,57,HIGH
63,107000,33800,63400,175000,17000,9800,5,3,2,MONTHLY,HIGH,EMERGENCY_FUND,50,MEDIUM
41,84000,70400,0,2997000,1038000,24800,6,2,3,LUMP_SUM,LOW,TAX_SAVING,51,HIGH
45,20000,12300,4900,821000,279000,2800,11,2,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,74,HIGH
51,65000,52500,9700,714000,82000,2800,9,5,1,QUARTERLY,LOW,EMERGENCY_FUND,71,HIGH
31,167000,84500,0,2724000,234000,91800,8,1,4,RARELY,LOW,WEALTH_CREATION,58,HIGH
57,107000,79100,9200,970000,492000,18700,4,1,3,MONTHLY,HIGH,WEALTH_CREATION,56,HIGH
37,85000,78200,0,1348000,303000,19500,15,3,2,LUMP_SUM,MEDIUM,EMERGENCY_FUND,65,HIGH
34,43000,29900,0,540000,135000,16700,17,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,53,HIGH
50,79000,43300,22600,1493000,180000,13100,6,1,5,MONTHLY,HIGH,SHORT_TERM_GOAL,73,HIGH
38,135000,109100,16000,1257000,587000,9900,1,1,4,MONTHLY,LOW,WEALTH_CREATION,75,HIGH
36,31000,21200,7400,178000,48000,2400,6,1,5,MONTHLY,MEDIUM,WEALTH_CREATION,65,HIGH
59,59000,21100,25000,391000,161000,12900,11,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,47,HIGH
39,38000,18200,11700,127000,19000,8100,15,1,1,QUARTERLY,MEDIUM,WEALTH_CREATION,35,MEDIUM
48,95000,57700,12600,1198000,235000,24700,9,2,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,80,HIGH
60,98000,55100,36500,704000,312000,6400,15,2,1,MONTHLY,LOW,WEALTH_CREATION,53,HIGH
43,105000,56800,15200,1262000,456000,33000,10,3,4,MONTHLY,MEDIUM,EMERGENCY_FUND,86,HIGH
40,61000,49600,0,315000,45000,11800,4,3,2,MONTHLY,HIGH,RETIREMENT,60,LOW
38,66000,35500,24900,583000,264000,5600,3,2,4,QUARTERLY,MEDIUM,RETIREMENT,75,HIGH
51,52000,26300,18300,816000,410000,7400,5,1,5,MONTHLY,MEDIUM,WEALTH_CREATION,72,HIGH
60,81000,37800,10200,1183000,429000,33000,17,3,5,RARELY,MEDIUM,RETIREMENT,75,HIGH
38,50000,46000,200,604000,100000,3800,19,1,2,QUARTERLY,MEDIUM,RETIREMENT,59,HIGH
45,75000,39700,33500,170000,32000,1800,10,3,5,MONTHLY,MEDIUM,EMERGENCY_FUND,92,HIGH
33,98000,72700,3700,900000,155000,21600,23,3,5,QUARTERLY,LOW,TAX_SAVING,84,HIGH
31,27000,23200,0,369000,93000,7700,12,2,4,MONTHLY,HIGH,EMERGENCY_FUND,73,MEDIUM
46,100000,57400,3300,850000,109000,39300,14,1,1,LUMP_SUM,LOW,SHORT_TERM_GOAL,41,LOW
37,41000,21900,14400,672000,323000,4700,11,1,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,75,HIGH
34,72000,52900,18000,862000,496000,1100,8,2,2,RARELY,MEDIUM,SHORT_TERM_GOAL,39,HIGH
45,53000,33900,2200,716000,382000,16900,3,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,76,HIGH
55,25000,13800,9000,345000,230000,2200,9,1,1,RARELY,LOW,SHORT_TERM_GOAL,38,HIGH
35,24000,13100,6100,335000,57000,4800,11,2,3,LUMP_SUM,HIGH,WEALTH_CREATION,55,HIGH
61,35000,24100,2100,278000,88000,8800,20,2,2,RARELY,MEDIUM,WEALTH_CREATION,58,HIGH
40,41000,27300,10500,894000,448000,3200,5,1,2,MONTHLY,LOW,TAX_SAVING,54,HIGH
51,131000,103600,15400,1595000,233000,12000,21,2,4,RARELY,HIGH,WEALTH_CREATION,54,HIGH
37,48000,23800,14900,513000,48000,9300,13,2,5,MONTHLY,MEDIUM,TAX_SAVING,96,HIGH
38,47000,24400,13900,129000,33000,8700,9,2,2,MONTHLY,MEDIUM,TAX_SAVING,45,MEDIUM
65,88000,73000,0,1347000,636000,22300,1,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,37,MEDIUM
53,50000,27800,9500,160000,70000,12700,16,2,3,LUMP_SUM,LOW,WEALTH_CREATION,63,HIGH
50,45000,27100,15200,712000,148000,2700,15,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,39,HIGH
50,79000,38900,18900,1094000,205000,21200,20,1,1,MONTHLY,LOW,SHORT_TERM_GOAL,64,HIGH
33,47000,26800,12600,464000,66000,7600,6,2,2,MONTHLY,MEDIUM,EMERGENCY_FUND,81,HIGH
58,84000,56600,14400,489000,74000,13000,15,2,4,MONTHLY,HIGH,EMERGENCY_FUND,51,MEDIUM
40,28000,12500,14900,35000,5000,600,15,2,1,QUARTERLY,LOW,EMERGENCY_FUND,44,MEDIUM
28,41000,19900,15400,369000,32000,5700,13,1,1,MONTHLY,LOW,RETIREMENT,74,HIGH
50,68000,29800,30400,744000,259000,7800,20,1,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,38,HIGH
32,90000,62100,2000,1026000,339000,25900,11,3,5,MONTHLY,MEDIUM,EMERGENCY_FUND,90,HIGH
21,75000,37100,7400,1361000,71000,30500,5,4,2,RARELY,MEDIUM,RETIREMENT,76,HIGH
42,92000,38300,3100,402000,70000,50600,21,5,1,RARELY,HIGH,RETIREMENT,67,MEDIUM
22,21000,7200,5300,263000,21000,8500,4,4,4,QUARTERLY,HIGH,RETIREMENT,77,HIGH
46,63000,42100,12100,1006000,89000,8800,14,3,5,MONTHLY,HIGH,TAX_SAVING,77,HIGH
43,56000,34800,14600,598000,69000,6600,1,5,5,MONTHLY,MEDIUM,SHORT_TERM_GOAL,100,HIGH
28,81000,68700,8000,693000,65000,4300,8,3,2,MONTHLY,LOW,EMERGENCY_FUND,84,MEDIUM
37,80000,44700,12100,904000,215000,23200,17,3,1,MONTHLY,HIGH,TAX_SAVING,48,HIGH
36,44000,29100,6600,1489000,270000,8300,14,3,1,QUARTERLY,LOW,SHORT_TERM_GOAL,82,HIGH
22,278000,170500,54800,678000,356000,52700,5,3,4,RARELY,MEDIUM,TAX_SAVING,88,MEDIUM
